epsilon_r,layers,area,thickness,capacitance,resonant_frequency,esr
4853.856094522236,227,8.661064861294542e-06,1.6307466909492553e-05,3.967693997533904e-06,2465547.3959263805,0.00618751692559749
5104.614727735447,235,1.1181693887086563e-05,2.267158793391258e-06,4.0775786006850286e-05,748821.485703011,0.004696784457073916
2074.8581315511196,279,1.2818144545566273e-05,1.1502855252896218e-05,4.469301985573771e-06,2316609.671071861,0.006430941198844001
9484.132396502682,24,2.155248037152421e-05,3.443749312574863e-05,1.301177638183102e-06,4354804.574352258,0.004465748678041105
8574.766029066288,413,1.355661408660863e-05,4.9465722495389215e-05,5.090850111621411e-06,2203923.143354155,0.005736330817644879
6855.7122046265295,299,9.699036366749452e-06,1.6554357310300497e-06,8.635761099530489e-05,540856.4862259643,0.005042766903671466
4891.8078295057685,429,6.945667936842778e-06,1.600152454447294e-05,5.171457621009843e-06,2246876.4966076445,0.003874159175801986
4411.772645052831,348,1.0808223491012733e-05,4.0390226519931045e-06,2.684654860482407e-05,957965.5287305907,0.0035841429321460433
6684.247937934065,274,1.3377666505944878e-05,1.6501115100388578e-05,1.0537393369904813e-05,1565591.61118534,0.004257497315406112
5681.602759365602,208,1.8906756572877672e-05,2.0889802813243644e-05,8.253525570993971e-06,1779132.1199383666,0.005993088086907046
1091.5945058779134,167,3.9051706281361284e-06,4.61222425053665e-05,1.1076664926530616e-07,15470045.082231775,0.0030639169943925846
5368.7751633181515,342,6.318620517739621e-06,4.947479170843958e-06,1.4539826944068832e-05,1332827.7932303376,0.005334174920562195
8160.834363711975,484,1.0111696380848157e-05,3.907956860022273e-05,5.550492953320515e-06,2139392.438409725,0.005247689032549194
4862.778837171101,456,9.64956172286835e-06,2.0381185407085206e-05,5.773557907597392e-06,2049342.1959566157,0.003318167556160694
993.5874867655499,428,1.0401954102525082e-05,4.0751879633679464e-05,6.661848020581156e-07,6199880.719172695,0.0042040202096813705
7969.642894148315,406,2.004451035136779e-05,2.6156707080955447e-05,1.4536194355395638e-05,1310128.8567192499,0.004201536555940904
2412.955930291757,216,8.779705671092156e-06,2.924819903327094e-06,1.0210580034920226e-05,1618412.900771104,0.005052845699885076
2956.8979314363683,183,1.3045556329663953e-05,4.7364088351027106e-05,1.0583195472535085e-06,4901214.969229196,0.006468319754508504
2064.710357606811,193,1.5973768788589516e-05,5.05396910829157e-06,8.424676054263506e-06,1728430.1230879643,0.006075125860861553
3637.0431162792265,274,6.572285204406522e-06,3.0286491624154053e-05,1.4339517040573298e-06,4321958.045567309,0.004641373381213603
7689.139304042033,480,1.8248689291540934e-05,4.400572038374227e-05,8.649241018310944e-06,1694809.6617501017,0.004171084895173382
5434.165665287404,255,1.4130671673718745e-05,4.9087200897595e-06,2.6369751678188624e-05,980029.9513290274,0.003441762395375965
2446.372104431769,45,1.1722747912753074e-05,2.8140776032384635e-05,3.7189786146589884e-07,8584600.023494953,0.004626726021494028
8839.385742444389,382,2.0434816641719533e-05,4.139020390069816e-05,9.909493358689576e-06,1607314.132720865,0.004101743009516982
8856.027622039528,497,6.843886220444368e-06,4.9329910723643995e-05,3.3056261207001774e-06,2830464.8086135183,0.004965302295963805
8770.495037937066,268,2.2196223294743758e-05,3.649204263988704e-05,9.895308160809578e-06,1648066.2093131288,0.005002357320314768
2768.5640081246233,491,1.446516964880089e-05,1.4638384397701391e-05,7.557301742112265e-06,1810575.6585689485,0.004524620172344421
4786.773769719387,28,1.5620197105111796e-05,3.5278946162425064e-05,5.48232195707872e-07,6920867.012503668,0.004553422058075527
9857.401733338313,421,2.2001415140054628e-05,3.558257169607433e-05,1.4969248730462943e-05,1292171.7733521897,0.004306589332311895
7834.118524944908,32,2.0621984508384065e-05,3.5298334593126256e-05,1.2614232194313549e-06,4663978.028716289,0.004492869518026684
758.0905016428183,113,1.5437489651725607e-05,4.285876141756218e-05,2.2264954304370664e-07,10974146.64322195,0.006438372233806542
1119.4436169746746,250,1.907650489235618e-05,5.281623063455056e-06,6.810609271769011e-06,1957202.6128880018,0.005517918787973344
4907.348079717161,400,1.1399667765589525e-05,6.3125724253562355e-06,2.070213887498954e-05,1129255.7322000228,0.005531488713085074
9137.591955684822,370,1.413706608399391e-05,3.239023908705235e-05,8.542430779186513e-06,1698029.1853252596,0.006012562139637303
5617.667080550785,213,2.4896832810042672e-06,4.7740173708811204e-05,4.3250289859613085e-07,7915776.793413331,0.005932525040301326
5229.218826325757,262,3.156590032001124e-06,2.3826093307043053e-05,1.2253403475429186e-06,4464414.382857272,0.006427645326351759
1502.0001495879906,151,2.090620970047197e-05,4.806757237965809e-05,7.271870598387578e-07,5950016.779067337,0.005589940758999474
6739.410994880794,311,2.43211973637992e-06,4.696617771629154e-05,7.931786092325914e-07,5570427.864339347,0.005211353701152037
8309.980025702142,152,5.065579015182575e-06,4.524257717348166e-05,1.0958958533039877e-06,4890408.654048349,0.004415104605607609
4113.990071321842,460,2.00999838148106e-05,4.558269776834018e-05,5.1197474430296586e-06,2301944.612319779,0.004176341007725653
7868.312583790611,280,1.027502815078151e-06,4.501762087307132e-05,3.6031583306913304e-07,8460244.356947398,0.0058979046366123096
9662.52821205771,316,7.777703892300744e-06,4.117457979341993e-05,3.5926779417925296e-06,2672016.67537456,0.004890620315064682
2435.7813617130464,481,1.5016927787838925e-05,3.505396897166119e-05,2.746516149048445e-06,3029989.0371750933,0.003640605549758684
5471.631496350043,119,1.529079835526312e-05,2.196000751037804e-06,3.457074580484784e-05,857704.0968453086,0.002907088587967586
3227.8106018034678,17,1.9651669797507367e-05,7.480426015646572e-06,1.171465315009592e-06,4618802.522374249,0.007149866941788726
8032.116980821474,78,1.3142230107812091e-05,7.57737067204189e-06,8.35598735018937e-06,1797966.2501327298,0.004014802964252784
5987.136975870996,199,1.3225644868743289e-05,2.1534739296999037e-06,5.1663200025483925e-05,711330.8776312598,0.0043138431046041165
6528.532966727886,188,1.8407453812976813e-05,6.718386652758197e-06,2.4981332696507903e-05,999963.7319468854,0.006228272062247309
8080.184516350993,72,1.2966987118390806e-05,4.606757524478821e-05,1.3525948810763782e-06,4332719.062678978,0.0037963596465307716
4261.7194902933215,77,1.5603786077526804e-05,3.3526410058628516e-05,1.25143487461309e-06,4761371.942464949,0.005534200401601647
9193.355649866911,215,2.2546577638121225e-05,1.6291577896475702e-05,1.9385355036090444e-05,1149319.399724116,0.006822312913125588
5563.774238838329,409,1.0634824182696929e-05,3.987464059959732e-05,3.714291930465959e-06,2687338.6625517253,0.007114747021362023
2000.570816935806,477,1.0243001702061333e-05,2.49301048607877e-05,2.122400185050462e-06,3414833.023866998,0.0045530619601585635
7111.041622603623,417,1.0851758047545114e-06,7.964224808877953e-06,2.515557029078168e-06,3203297.672349934,0.004989723085637409
8035.982829163417,15,1.5722230276509568e-05,4.434060198009814e-05,3.1579759620192246e-07,8844172.926892795,0.004622417786030712
3509.2359321415033,128,1.7145257777711677e-06,1.7594435365587156e-05,3.4943634828136653e-07,8422894.777763335,0.004990066879979646
8643.202941488154,322,1.3099563753479591e-05,3.5244102295964814e-05,6.778354111733081e-06,1963804.3142371536,0.006299107119420602
9108.360920274781,40,2.030161093677344e-05,1.5239113864480766e-05,3.889937386913814e-06,2506105.1657313355,0.0036025641149712373
3130.5926300891847,15,1.4198105692471915e-05,2.55034912830162e-05,2.090390353348763e-07,10745511.884990264,0.005659931863608394
9843.45399079461,492,7.471267965200224e-06,4.099638286499036e-05,4.878897901233244e-06,2309780.2354835016,0.0048056176525867874
1836.759516463205,216,1.9868042114784913e-05,8.682089974794018e-06,6.742186331108617e-06,1919369.4220502547,0.006368703389147339
2419.148849823655,166,7.473208097980932e-06,4.888531836672464e-05,4.1760668757348296e-07,7744573.75687056,0.006319360509857479
2250.135972761248,76,1.859276274270157e-05,4.440580220175584e-06,5.980530066957487e-06,1983888.5721255804,0.004593182755881906
8992.902245074769,468,1.564620292456555e-05,2.7166436577284704e-05,1.3104772960335822e-05,1354996.1217743824,0.00488958995164279
6715.779247087137,396,5.079911121952029e-06,4.5885250448245454e-05,1.8484516584014449e-06,3718164.956468782,0.005895043725162631
1944.9906906115923,421,2.272321299626046e-05,4.7339000359243744e-05,2.0692939881627375e-06,3482374.339304029,0.005983815836738096
4683.072474499315,339,5.815448390972697e-06,1.2373339181109026e-05,5.266874307014866e-06,2232902.264777847,0.0025281383207357154
6345.331238163119,379,2.4750089779376077e-05,8.055264079525623e-06,4.268776424195309e-05,756453.7454503282,0.005889636370568159
1292.9088073991413,362,1.1754517277185784e-06,3.649574701557666e-05,9.930107293235241e-08,15918361.604275512,0.006655058763407708
8882.955499869719,441,7.323601051429673e-06,3.0567048455356183e-06,5.316086729478566e-05,690919.8659464665,0.005255704009492894
8134.233586694584,345,5.796647134580772e-06,2.4776709482485404e-05,3.936996550468458e-06,2526160.5498696687,0.005951415355223952
5299.464348978063,388,1.335841844091103e-06,4.002140611286591e-05,4.166371140953115e-07,7890422.898643004,0.006286477696180884
9687.70284496212,403,1.8576829603535574e-05,2.8452481501324863e-05,1.582006878613585e-05,1237887.3078800363,0.005221973761798027
4468.729303113447,298,1.7642219250390312e-05,1.0212650022926247e-05,1.3898813474314827e-05,1363824.1446981663,0.005814425063428032
9849.048030846729,493,2.0016423144518332e-05,2.48651706740282e-05,2.1835362599434805e-05,1101597.7938581093,0.005012938472710222
6845.239988634457,460,7.1607651151495656e-06,4.614246110599575e-05,2.723701817005831e-06,2999365.796333224,0.004949232672141595
6529.377095912444,462,1.166404400999128e-05,3.124343592416956e-05,6.449283933593526e-06,1997701.8869812726,0.004339038358389572
2076.5715053099575,149,1.681872451891714e-05,3.6353040750881974e-05,1.0852475670766108e-06,4865739.139016365,0.0051744730928437324
8878.313703894119,450,1.1554444093315447e-05,1.7476930103463232e-05,1.4453358177684137e-05,1339429.9630831142,0.006887192962249315
4561.152035245844,309,1.773581848762998e-05,1.023570498321327e-05,1.4942780393785711e-05,1302019.163579948,0.0040976918623404895
2041.217354933554,22,1.6215361802570613e-05,1.3526469265080579e-05,4.600466076648623e-07,7630743.582792637,0.0056206646346898155
619.7714397697109,161,3.7515472725322356e-06,2.7125702094254454e-05,1.0681991862848367e-07,16048981.448021024,0.0053254460943406474
5817.678994564634,437,1.9745034905847233e-05,1.4730787526924486e-05,2.0089498565458283e-05,1136923.749222788,0.006474998489868453
5510.296410165425,322,1.8296232618220438e-05,2.7556274583878958e-05,7.696710098010348e-06,1825516.0267532202,0.0066633610485439705
7333.859412507007,361,1.674002530281773e-05,3.568180444143267e-05,8.00474897836012e-06,1779368.6773616557,0.004076312946949119
8957.451503669121,409,4.722246550504056e-06,3.698539793234477e-05,2.93753463933549e-06,2859346.8273041234,0.00442769950202152
1254.3625541087804,489,7.431914771088728e-06,9.069562043393579e-06,2.467975637687797e-06,3112224.5336939488,0.004480663298514414
7449.216658233442,118,1.043624875810241e-05,3.77711115928593e-05,1.6729786209143277e-06,3801318.371177767,0.004518867750462637
2280.4134689270313,494,7.718310919754642e-06,3.396171884002559e-05,1.4989251548889623e-06,4132684.2695600237,0.004602442231723569
8652.682004993057,385,6.467446976227155e-06,1.5882515350666274e-06,7.60482087643288e-05,574908.0266467843,0.005347128305215731
8281.103381685733,365,2.0328584083882618e-05,3.884736579397791e-06,9.16864125004834e-05,541668.3708977522,0.004148665380567662
5637.540672362672,158,1.631757391264486e-05,3.266622559115864e-05,3.294398669504254e-06,2633954.287995173,0.004290475533897088
7247.30658692146,376,1.4571331157206009e-05,1.9801491078621776e-05,1.1152342389876782e-05,1508310.2889711468,0.004209771108354488
3486.32607524561,213,6.422865060478092e-06,8.15909597920763e-06,4.08375141489176e-06,2512109.9009685493,0.005493220887214518
4976.095039861739,316,2.3033837494447393e-05,3.1754313993120294e-06,6.991549247732452e-05,612719.1232028801,0.00493627528472633
8305.550528249481,30,5.58839293833559e-06,8.810518692949113e-06,1.2973759453183077e-06,4431291.51536365,0.004763953793687263
4863.019373145532,69,2.007882238779225e-05,4.791818425175922e-05,1.1610757439649785e-06,4704862.37423777,0.004161579003201992
3899.083520591697,444,2.4200144000927036e-05,3.6650716436977516e-05,6.366340519353707e-06,2001711.6090882567,0.003396287028191768
5195.018248877849,30,1.8450225501381668e-05,2.6857565625780402e-05,8.717435579973713e-07,5437868.473257232,0.006636385983416912
8368.367898153574,372,2.4828610604431116e-05,4.7135484502675e-05,1.0110382065746792e-05,1582227.1560166322,0.00471178264397016
3684.476450023291,391,1.662522680747072e-05,3.133641144639859e-05,4.803893874498117e-06,2393458.9767767177,0.007710974508532305
2150.735134789566,254,6.21904824649348e-06,3.65566142257527e-05,6.867165020706012e-07,6143582.611578892,0.0057751056305136985
7264.133193142417,399,5.8916678491962715e-06,1.4849939106787734e-05,6.740076985602191e-06,1946250.9200918514,0.006829884536865292
8346.793020726778,82,8.789542822131433e-06,2.98601103358706e-05,1.7714502598147205e-06,3725603.1190644084,0.0059976302445623715
1456.0560459735666,458,1.1711204853041454e-06,8.030384970594173e-06,5.673148426455863e-07,6636280.262860521,0.005160013321459516
2778.8040711814747,85,1.736076328198803e-05,2.0819674114690997e-05,1.485403321834729e-06,4254225.402473259,0.004403753309299636
1848.733902729442,195,7.448026831067862e-06,2.628775924343896e-06,6.936293828235977e-06,1816006.2562195295,0.004023341084249224
3805.443410030583,87,2.0564397575026068e-05,1.1614776291551346e-05,4.5671432888401756e-06,2357712.698526971,0.006120300212642059
4778.33429960142,399,9.620143613423207e-06,4.66856284171106e-06,2.4963300408787908e-05,1006821.7729126234,0.005265155675694289
7613.850201151411,74,1.2518955843119506e-05,2.000116215585434e-05,2.7887909045119725e-06,3043927.17716256,0.005618660054510066
6685.902056375904,351,2.4176533997448863e-05,4.230872306728602e-05,7.546164405721349e-06,1841851.2110918807,0.0058151220779558066
6398.821391045096,299,6.81213095313465e-06,1.9518771210907603e-05,4.319499400330939e-06,2495019.5902915373,0.005356932680684683
3847.561992791717,65,1.8310098338313752e-05,4.1750341673737526e-05,8.072677910844878e-07,5612592.224178035,0.00453165042274801
8493.75175430522,340,1.9122826943330013e-05,3.316841731636548e-05,9.909938164027077e-06,1596715.2201054967,0.0060132126161362275
4977.228090282563,268,6.303955780567244e-06,2.5966942884910565e-05,2.120809988602433e-06,3521751.4297006885,0.004803350149169445
9801.496911143968,435,1.3023924078692696e-05,1.2607692969805197e-05,2.537159121692238e-05,1029817.5226493137,0.005090791802887045
6524.3503138095,199,9.404846207511242e-06,4.6185648549363464e-05,2.006553459010688e-06,3601803.66784729,0.00571985836295246
1699.515044862776,15,1.952574984160214e-05,3.65583963325963e-06,1.146874867730861e-06,4794690.473687433,0.004942284804585675
6923.686839716623,15,1.59395996566969e-05,3.475673786724195e-05,3.6486664019261434e-07,8295844.184718255,0.0031966889927060615
3588.48814660114,200,1.242359331665313e-05,3.1440754747659076e-05,2.00748309780369e-06,3561082.7986489134,0.006041852869329514
7020.108368517926,157,1.970471836114524e-05,2.2611034590569816e-05,7.249846516161391e-06,1924742.3999839285,0.006255659717441393
1161.5909075428544,414,6.643733680202009e-06,1.2775726809337663e-05,1.4409205920975301e-06,4236928.512087564,0.00316934839486133
2161.373653171614,267,1.9086925134024617e-05,2.210410090541808e-05,3.320244753166126e-06,2748702.470455908,0.003957142530491328
8629.50395960497,227,2.1768983490227784e-05,4.3765863552117616e-05,6.255076203335944e-06,2013661.504753732,0.007024765286589487
2658.2057917233915,488,2.208691832338174e-05,4.200153940249276e-05,3.486660402578858e-06,2751260.595921772,0.0052324243604279525
8451.89068980793,99,1.980816623247049e-05,4.7127681248874435e-05,2.735605327525881e-06,3111480.982705364,0.005005954510292638
3153.122840316899,321,1.0792340007958452e-05,1.6081867124637153e-05,3.676476272037661e-06,2580639.201947503,0.004574080804367922
6607.378145557723,361,2.4563392545227848e-05,1.9968103760074774e-05,1.863526836753664e-05,1174330.5769348484,0.0039695225350850575
7094.430448343394,19,1.0110247451738558e-05,1.917581480333303e-06,5.447613935971706e-06,2156000.429977812,0.004806580605674707
5370.220154878003,96,1.6327009578458216e-05,4.72045497412804e-05,1.4680804370820847e-06,4148351.951325204,0.005977434399429902
3400.4514286189474,259,4.865780273667248e-06,1.7140114499046175e-05,1.7529384786590478e-06,3902479.765618461,0.004985682111245638
2520.1215755254134,335,2.4530773567273427e-05,2.080402725511667e-05,6.1152338432760315e-06,2025561.578592062,0.0056105372437224394
815.2988683430491,160,1.789566212475192e-05,4.548242596092233e-05,4.040835336775557e-07,7826293.984854403,0.006767295606984792
3387.4908117868763,485,1.908106108591284e-05,2.680332307817385e-05,6.599176827124007e-06,1927249.745622369,0.004419811450111655
6705.046510047188,122,2.5786408818674707e-06,2.8742552546018424e-05,5.61625621097045e-07,6692338.935887219,0.005312011290865268
9413.895775260586,39,1.9322027541296123e-05,9.635409069394926e-06,5.979725053048281e-06,2027896.7333214844,0.0060056722143817624
8776.442581498994,137,1.9593362301294434e-05,2.543434102011407e-05,7.488288641316595e-06,1807389.390146203,0.004068043892136103
7777.615377085374,87,1.7122545432693517e-05,4.599222144452994e-05,2.0445317990373655e-06,3457191.135905768,0.005181140255840947
7990.2497609063375,430,8.005830730968248e-06,2.8377186317288376e-05,5.860845787378028e-06,2044397.7533234854,0.006873148842036627
6817.356583021955,64,1.2752561011861157e-05,1.3500701867348147e-05,2.9668593246965806e-06,2877480.2576713758,0.00466140378505628
2972.7251468770287,489,3.6504249114091958e-06,2.5278623426033796e-06,1.143055776228806e-05,1500509.6393817712,0.006068488150357662
9118.352791705383,314,1.2318089595019664e-05,1.7478786899249335e-05,1.1983524354716287e-05,1396886.1217878333,0.004859315018565148
6871.956963105424,43,6.851772462409716e-06,2.9056954789158443e-05,5.76483735869742e-07,6535639.245188629,0.006809449328687352
5824.18599431418,114,9.37832767585797e-06,3.088051130170676e-06,1.6353652033496922e-05,1242058.8279289592,0.0033548209490958905
1554.3999575280702,181,4.902409801688767e-06,3.087983628726666e-05,3.567093446490923e-07,8620388.603505772,0.005068436251576776
4747.027666161041,31,6.521304825925528e-06,2.664727752878753e-05,2.8512528542621783e-07,9379094.236936584,0.0035343265564693627
4873.4035764183,296,2.8376474036827897e-06,3.938833798916198e-05,6.641486167101487e-07,6156780.911066327,0.004303812586259046
8713.354290465364,400,2.307763279448611e-05,2.4155204413261296e-06,0.0001961919095489516,358686.48782166885,0.004293207382038158
5693.15809178399,114,1.3729856511409681e-05,3.9261519896118136e-05,1.690697451075626e-06,3729501.036901064,0.004735552089782371
4113.805215218892,158,1.0521807310305754e-05,2.652297524214724e-05,2.0317868423127433e-06,3577407.9379801834,0.00381330406848469
9779.603120851263,281,1.3840701106450815e-05,1.9155937306205865e-05,1.3179895166137093e-05,1403441.0263939162,0.004928752979595011
1551.845636599999,285,1.6079037483557263e-05,4.830376584158238e-05,9.827696327486409e-07,5159550.7294067545,0.005461520590572234
4514.2100689634735,308,2.3125091040864378e-05,8.8458578145666e-06,2.430539963561035e-05,1072028.7229533063,0.003468221062857401
899.2344141283502,181,5.28863085487152e-06,2.7524930835464222e-05,2.289468457797524e-07,10245306.138015393,0.00436794295061392
7529.089147285838,56,8.093259967245222e-06,1.6728092206031445e-05,1.608701837916586e-06,3850004.9617846934,0.007544683055005228
9221.72724589193,123,2.4418944072258752e-05,2.6846832560971455e-05,7.986501879191473e-06,1806051.1410715908,0.005330130981493705
3160.3546307296497,284,9.908631679564586e-06,2.8061497176440196e-05,2.014761119683589e-06,3521818.901673363,0.003183255987881121
8654.245929591649,313,1.541479618175863e-06,5.3829641728174436e-06,5.033197090479219e-06,2199133.5246962872,0.0036006498145135847
3276.073189388029,489,4.543443823291811e-06,3.339562219899914e-05,1.2398367963415642e-06,4494450.517701493,0.005227407371824614
9152.316535617194,216,1.6321288419652484e-06,3.208959330003158e-05,6.720430867356658e-07,6063413.989888189,0.005109768440794255
7662.638084169447,462,2.4758155418097482e-05,3.8703896457088736e-05,1.1639101285491585e-05,1526121.2201472782,0.004412895570307217
8146.614379993667,404,7.692900375789354e-06,5.442266189299379e-06,2.750079287055002e-05,1003141.0104634911,0.007193490065822917
671.0622782043177,472,2.3165026166469425e-05,1.5565668798280704e-05,2.4980449312432756e-06,3080180.4246009276,0.007618871182511692
9646.698392203247,422,2.490127061823318e-05,3.285541938667696e-05,1.789910553731185e-05,1154479.2858436538,0.004735929300677676
7403.374424668071,251,1.5396189307434742e-05,7.699810469864817e-06,2.590221268810096e-05,973879.699643072,0.005873156113514073
3395.1354061682664,310,1.796711561573482e-06,3.4202312328633675e-05,3.1952770073096193e-07,8780819.08736246,0.005929306836418808
8379.249316159046,205,2.9581991292862468e-06,3.8923088302007265e-06,9.69375137336578e-06,1591430.2757990453,0.00605651497836376
3174.4513849418345,173,1.2558137322589066e-05,1.7411646095021762e-05,2.7613220831353646e-06,3016971.56189004,0.0043607161135868116
8791.161475878216,185,1.0748128309875665e-05,4.248884499429344e-05,3.0076790079814327e-06,2876111.9407449104,0.0069415860491021456
1569.5137089134016,352,1.5548255338762423e-05,3.894027322867685e-05,1.3245339777060895e-06,4254702.217417182,0.004932114303376368
7185.016785877559,280,1.1532347433072735e-05,3.259327504612731e-05,4.615350409850912e-06,2294595.814516208,0.00542300145534731
5636.635528126648,119,2.3417844382515625e-05,4.365246241462996e-05,3.042337580209875e-06,2974707.3770792237,0.005003609954215456
1417.0774668566878,181,1.3833753169924267e-05,3.575420766443782e-05,7.407799695033806e-07,5805767.0897851605,0.004861741763103103
2797.9913684589706,460,1.7649425475098614e-05,2.644938015532935e-05,5.006703682276914e-06,2230900.913291026,0.0052787302419447174
617.8383446344905,361,2.2515646543419917e-05,4.9006157518903545e-05,6.353831345427346e-07,6121966.954105332,0.0038147173452858863
4953.295671912805,211,4.524925019996977e-06,3.504794790967666e-05,9.927152030491159e-07,5004556.452770201,0.0030325178486925635
3362.0199772200035,177,6.513631698844685e-06,3.0466991663837156e-05,9.579568735723623e-07,5241001.19030128,0.0047892621341976615
6184.396100828709,111,3.5756478513763615e-06,2.103465748672467e-05,9.279673576161365e-07,5286839.321429794,0.004124872141653259
3323.7591732318633,95,4.351321581517895e-06,4.521821243037347e-05,2.554738528807155e-07,10118950.918526448,0.0055584424508298
3349.2315593163544,151,1.3302015206421596e-05,1.5489745684644647e-05,3.3102125587778178e-06,2699665.739011588,0.00543456132831007
7560.335387950232,456,8.708302215219137e-06,1.4517601163342313e-06,0.00012902618668651883,432271.29390848085,0.0050135165788834065
957.3569417943577,346,1.1156148148642118e-05,1.064028559918564e-05,2.273525853563905e-06,3413541.233518991,0.0064818504436750515
9077.50245432388,222,2.4579755963057486e-05,6.366357105175599e-06,5.179569102534724e-05,710872.2907766161,0.004993888991474607
8596.506806716225,60,4.760904347102755e-06,1.6630694934480534e-05,1.2000081098055296e-06,4570642.35245252,0.003547671123401247
6844.144490650862,121,1.3979489699153814e-05,4.14680551954643e-05,2.215164097665224e-06,3439252.7865494834,0.004778807287030378
6135.604916020151,472,3.3729077212876235e-06,3.2924954582885365e-05,1.638608692245851e-06,3837122.4198918086,0.006173035901102183
8976.873732326696,451,8.643911518333088e-06,9.280048872451914e-06,2.1950036524056547e-05,1047505.718123684,0.0031159833744210746
2260.6367055227875,280,1.3660622168190368e-05,3.965226433352459e-05,1.5119783508268608e-06,3960645.7056668242,0.004907000340445977
1250.2070408128718,74,2.3719161903168106e-05,2.5706773438870737e-05,6.453329363818587e-07,6310396.001170422,0.0055769266260638035
2775.346614140612,353,1.0389477310803593e-05,2.6123016581796554e-05,2.5717423136610173e-06,3151989.239623189,0.007652954621369761
8048.493647651808,192,2.557760709152076e-06,1.8743496868062793e-05,1.49481598533576e-06,4073472.0502931494,0.006212074349694045
829.3675339015915,341,1.0315874751047607e-05,4.3366201876279146e-05,4.0972185280955654e-07,7740048.971130563,0.005133849178601046
6036.664933293151,19,4.497788220975466e-06,1.659803788893384e-05,2.4813677292111555e-07,10591474.19359222,0.005540181682420999
9956.656403817444,243,6.519750718994687e-06,5.6128482728147445e-06,2.0220640454370808e-05,1113438.0081056836,0.0031026589192272207
8629.112891456625,307,1.583417495595977e-05,1.583372070462531e-05,1.6969645833626222e-05,1255671.4500477517,0.0039506035376484245
5453.7340459141,253,2.6181727888883603e-06,3.6052323767126403e-05,6.633905247543611e-07,6161159.745238473,0.005656398371608938
1104.5886382231024,360,1.2153370150000898e-05,3.3221512453363116e-05,8.771234379339846e-07,5320086.7634497825,0.005161926708500672
8398.048386664243,276,1.5627078064258347e-05,1.0212840524125315e-05,2.161148359710442e-05,1113298.6797497787,0.005288977974595924
6190.2958276835,127,1.1124601416819926e-05,6.4774306561421595e-06,1.0006085641185997e-05,1616203.063045973,0.005034573127550557
1591.863472065885,153,1.4590324149695287e-06,3.338242216168557e-05,7.53705078938907e-08,18323564.10559786,0.005009863243500211
1391.644205821884,390,2.465246456566877e-05,3.41424649470907e-05,2.3116566646458306e-06,3385289.3930935212,0.005103285764218574
9141.454784647627,210,9.810778416172848e-06,1.894133222331797e-05,7.338050275879224e-06,1951583.0516297133,0.0039448841802981775
6857.402497911745,248,1.9685852486398407e-05,4.229726779292491e-05,5.597533825082414e-06,2096107.6443807003,0.004771939403644032
8378.224593509178,343,8.815515812498879e-06,4.893205498619593e-05,3.4472737127952275e-06,2736279.720783572,0.003757513640893189
8850.29955268154,412,1.2400402167842053e-05,1.1076615949020375e-05,2.511481770963744e-05,996061.4623472785,0.0043806203506669035
5931.837344459061,424,1.0323127422663918e-05,2.9276367069595394e-05,4.991023549072963e-06,2210706.98567151,0.006196573876619557
5415.740341672892,466,9.220941508230586e-06,1.2619701211930192e-06,0.00010233146775713448,487950.66274226824,0.004819277058416516
4589.060398049407,493,1.5244330529866898e-06,3.593966540528808e-05,5.170684258504321e-07,7222063.225635071,0.0056006215763829414
3510.9925840156334,446,9.640502508508086e-06,2.1299823564602576e-05,3.5771765889409715e-06,2563916.1550841164,0.0051157899375419555
4628.661628157762,496,2.2347759769588722e-05,1.0470192118255078e-05,2.4762722591547284e-05,1021668.2415110841,0.004615202791157647
7851.856729436486,255,1.756944012624841e-05,3.7858874166454436e-05,6.297133115578191e-06,1972517.7144345024,0.003992276318458597
6218.27259464375,355,4.490148618290556e-06,4.072179108024795e-05,1.4938298005834707e-06,4263818.035184257,0.004602499035205687
8978.971254571037,17,1.5187720110945741e-05,6.447158557620928e-06,3.0214276807062976e-06,2879622.878440712,0.005185675493715577
4712.110136602283,161,2.2413540638772917e-05,3.008792330063666e-06,4.331364182992202e-05,759162.0425145057,0.005580236822968413
6267.350997828164,401,1.780081698315653e-05,1.736984364178675e-05,1.3884033106086272e-05,1393109.6675473002,0.00512258020349139
6497.421754373893,220,4.5684254165607215e-06,3.1673532822290744e-05,1.4961240267180792e-06,4186837.6118977875,0.005652631745201495
6121.123041910092,376,2.182797992162792e-05,3.987755683224302e-05,7.706424588702462e-06,1833078.8006483684,0.0034803157753473726
7175.020844312405,441,8.23705631893277e-06,2.775706233489243e-05,5.5032562329539784e-06,2179985.75976968,0.005867426679886371
2755.61794956066,167,1.1897827463496204e-05,2.9456690039042054e-05,1.458119381620373e-06,4077659.6299821124,0.003873226176724396
5367.455886685011,67,1.3627426232539513e-05,4.019305286589166e-05,9.874230291863573e-07,5140006.020853301,0.005987906741970106
1490.1356266793027,95,2.1412158505076686e-05,2.6913325336719212e-05,9.531627164749524e-07,5134571.369140947,0.005503728914888201
4152.857612625719,64,2.3358579883543865e-05,3.0946570021088726e-05,1.567149731344702e-06,4049380.4034038787,0.003131880513000827
5132.837151902012,210,2.3311669066973348e-05,2.6294649658851406e-05,6.502937243380841e-06,1992754.7845069582,0.005737499948391109
6696.130465681988,131,1.1909003506849753e-06,4.41424534350175e-05,1.863139721512355e-07,11400999.584306113,0.0060233923431220835
